,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
56,2021-07-19,1552.6585430516348,1527.988193215597,1573.3403695047184,1552.6585430516348,1552.6585430516348,-2.4073685012804877,-2.4073685012804877,-2.4073685012804877,-2.4073685012804877,-2.4073685012804877,-2.4073685012804877,0.0,0.0,0.0,1550.2511745503543
57,2021-07-20,1551.0084198814864,1529.6209419990616,1574.2252149310937,1551.0084198814864,1551.0084198814864,-0.006799968070506234,-0.006799968070506234,-0.006799968070506234,-0.006799968070506234,-0.006799968070506234,-0.006799968070506234,0.0,0.0,0.0,1551.0016199134159
58,2021-07-21,1549.358296711338,1528.5933862207423,1575.2235302549218,1549.358296711338,1549.358296711338,1.9758391050324524,1.9758391050324524,1.9758391050324524,1.9758391050324524,1.9758391050324524,1.9758391050324524,0.0,0.0,0.0,1551.3341358163705
59,2021-07-22,1547.7081735411898,1527.1447887492643,1571.7958958986999,1547.7081735411898,1547.7081735411898,2.469877131185002,2.469877131185002,2.469877131185002,2.469877131185002,2.469877131185002,2.469877131185002,0.0,0.0,0.0,1550.1780506723749
60,2021-07-23,1546.0580503710414,1524.6660172120894,1569.742381205327,1546.0580503710414,1546.0580503710414,0.48804829518830634,0.48804829518830634,0.48804829518830634,0.48804829518830634,0.48804829518830634,0.48804829518830634,0.0,0.0,0.0,1546.5460986662297
61,2021-07-27,1539.4575576904479,1515.6705200326503,1560.9149387974314,1539.4575576904479,1539.4575576904479,-0.006799968070304235,-0.006799968070304235,-0.006799968070304235,-0.006799968070304235,-0.006799968070304235,-0.006799968070304235,0.0,0.0,0.0,1539.4507577223776
62,2021-07-29,1540.1766772729504,1520.7735186745253,1565.6737909000346,1540.1766772729504,1540.1766772729504,2.469877131180257,2.469877131180257,2.469877131180257,2.469877131180257,2.469877131180257,2.469877131180257,0.0,0.0,0.0,1542.6465544041307
63,2021-07-30,1540.5362370642013,1517.2399492073248,1563.8622412977888,1540.5362370642013,1540.5362370642013,0.4880482951956375,0.4880482951956375,0.4880482951956375,0.4880482951956375,0.4880482951956375,0.4880482951956375,0.0,0.0,0.0,1541.0242853593968
64,2021-08-02,1541.614916437955,1516.0064024428332,1561.0367399703896,1541.614916437955,1541.614916437955,-2.4073685012798585,-2.4073685012798585,-2.4073685012798585,-2.4073685012798585,-2.4073685012798585,-2.4073685012798585,0.0,0.0,0.0,1539.207547936675
65,2021-08-03,1541.974476229206,1520.1807703303027,1564.040029607887,1541.974476229206,1541.974476229206,-0.006799968067234094,-0.006799968067234094,-0.006799968067234094,-0.006799968067234094,-0.006799968067234094,-0.006799968067234094,0.0,0.0,0.0,1541.9676762611386
66,2021-08-04,1542.3340360204572,1521.7049521578285,1567.6845482044728,1542.3340360204572,1542.3340360204572,1.9758391050362483,1.9758391050362483,1.9758391050362483,1.9758391050362483,1.9758391050362483,1.9758391050362483,0.0,0.0,0.0,1544.3098751254936
67,2021-08-05,1542.6935958117085,1521.5013962362762,1566.5970581650338,1542.6935958117085,1542.6935958117085,2.4698771311815526,2.4698771311815526,2.4698771311815526,2.4698771311815526,2.4698771311815526,2.4698771311815526,0.0,0.0,0.0,1545.1634729428902
68,2021-08-06,1543.0531556029594,1521.46458014384,1566.6748503670724,1543.0531556029594,1543.0531556029594,0.48804829519483717,0.48804829519483717,0.48804829519483717,0.48804829519483717,0.48804829519483717,0.48804829519483717,0.0,0.0,0.0,1543.5412038981542
69,2021-08-09,1544.131834976713,1519.2422800908118,1564.0360009214955,1544.131834976713,1544.131834976713,-2.407368501279657,-2.407368501279657,-2.407368501279657,-2.407368501279657,-2.407368501279657,-2.407368501279657,0.0,0.0,0.0,1541.7244664754332
70,2021-08-10,1547.0249770976152,1524.4063969602785,1569.3095403392333,1547.0249770976152,1547.0249770976152,-0.006799968076406486,-0.006799968076406486,-0.006799968076406486,-0.006799968076406486,-0.006799968076406486,-0.006799968076406486,0.0,0.0,0.0,1547.0181771295388
71,2021-08-11,1549.9181192185174,1528.7973224982723,1574.762855683662,1549.9181192185174,1549.9181192185174,1.9758391050356747,1.9758391050356747,1.9758391050356747,1.9758391050356747,1.9758391050356747,1.9758391050356747,0.0,0.0,0.0,1551.893958323553
72,2021-08-13,1555.7044034603218,1532.4686856981261,1577.7044368393333,1555.7044034603218,1555.7044034603218,0.48804829519403686,0.48804829519403686,0.48804829519403686,0.48804829519403686,0.48804829519403686,0.48804829519403686,0.0,0.0,0.0,1556.1924517555158
73,2021-08-16,1564.3838298230285,1538.2610365033265,1584.850645840017,1564.3838298230285,1564.3838298230285,-2.407368501279454,-2.407368501279454,-2.407368501279454,-2.407368501279454,-2.407368501279454,-2.407368501279454,0.0,0.0,0.0,1561.976461321749
74,2021-08-17,1567.276971943931,1544.9225830505022,1589.7165136265082,1567.276971943931,1567.276971943931,-0.006799968074770346,-0.006799968074770346,-0.006799968074770346,-0.006799968074770346,-0.006799968074770346,-0.006799968074770346,0.0,0.0,0.0,1567.270171975856
